FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE,popup
35,Licensed Group,Brocklehurst Neighbourhood Club,950 Southill St,,Kamloops,V2B 5M2,50.704451,-120.39801,250-554-5437,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-09,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Brocklehurst Neighbourhood Club<br>Licensed Group<br>250-554-5437<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
36,Licensed Group,Panorama Recreation Osc And Owls Nest Early Learning,2151 Lannon Way,,Sidney,V8L 3Z1,48.639274,-123.410153,250-655-2172,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-02,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Panorama Recreation Osc And Owls Nest Early Learning<br>Licensed Group<br>250-655-2172<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
37,Licensed Group,The Halfmoon Bay Child Care Centre Society,8090 Northwood Rd,,Halfmoon Bay,V7Z 1A8,49.481901,-123.885301,604-885-3739,,,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,Y,Y,Y,N,Y,N,N,2026-01-15,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,The Halfmoon Bay Child Care Centre Society<br>Licensed Group<br>604-885-3739<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
38,Licensed Group,Emmanuel Baptist Church Child Care,2121 Cedar Hill Cross Rd,,Victoria,V8P 2R6,48.457596,-123.314096,250-598-0573,,,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Not offered,Include in fee,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,2026-01-19,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Emmanuel Baptist Church Child Care<br>Licensed Group<br>250-598-0573<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
39,Licensed Group,Alderson ymca Kids Club,825 Gauthier Ave,,Coquitlam,V3K 7C4,49.239211,-122.874935,604-365-1867,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,http://www.healthspace.ca/fha/childcare,N,Y,N,Alderson ymca Kids Club<br>Licensed Group<br>604-365-1867<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
40,Licensed Group,Brighouse ymca Kids Club,6800 Azure Rd,,Richmond,V7C 2S8,49.166987,-123.150441,604-306-2630,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Brighouse ymca Kids Club<br>Licensed Group<br>604-306-2630<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
41,Licensed Group,Byng ymca Kids Club,3711 Georgia St,,Richmond,V7E 6M3,49.130864,-123.183474,604-668-6155,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Byng ymca Kids Club<br>Licensed Group<br>604-668-6155<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
42,Licensed Group,Cameron ymca Kids Club,9540 Erickson Dr,,Burnaby,V3J 1M9,49.251635,-122.899696,604-421-6560,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,http://www.healthspace.ca/fha/childcare,N,Y,N,Cameron ymca Kids Club<br>Licensed Group<br>604-421-6560<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
43,Licensed Group,Capitol Hill ymca Kids Club,350 Holdom Ave,,Burnaby,V5B 3V1,49.281465,-122.979536,604-294-3013,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,http://www.healthspace.ca/fha/childcare,N,Y,N,Capitol Hill ymca Kids Club<br>Licensed Group<br>604-294-3013<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
44,Licensed Group,Manoah ymca Kids Club,10111 4Th Ave,,Richmond,V7E 1V5,49.139457,-123.188606,604-241-1116,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Manoah ymca Kids Club<br>Licensed Group<br>604-241-1116<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
45,Licensed Group,Mount Pleasant ymca Kids Club,2300 Guelph St,,Vancouver,V5T 3P1,49.26404,-123.094042,604-872-2344,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Mount Pleasant ymca Kids Club<br>Licensed Group<br>604-872-2344<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
46,Licensed Group,Stoney Creek ymca Kids Club,2740 Beaverbrook Cres,,Burnaby,V3J 7B6,49.259404,-122.902055,604-421-0555,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,http://www.healthspace.ca/fha/childcare,N,Y,N,Stoney Creek ymca Kids Club<br>Licensed Group<br>604-421-0555<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
47,Licensed Group,Tennyson ymca Kids Club,2650 Maple St,,Vancouver,V6J 2B2,49.262349,-123.149372,604-218-4806,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Tennyson ymca Kids Club<br>Licensed Group<br>604-218-4806<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
48,Licensed Group,Van Horne ymca Kids Club,5855 Ontario St,,Vancouver,V5W 2L8,49.231801,-123.106946,604-325-0077,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Van Horne ymca Kids Club<br>Licensed Group<br>604-325-0077<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
49,Licensed Group,Hastings ymca Kids Club,2625 Franklin St,,Vancouver,V5K 3W7,49.282524,-123.050642,604-254-3199,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Hastings ymca Kids Club<br>Licensed Group<br>604-254-3199<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
50,Licensed Group,Jules Quesnel ymca Kids Club,3050 Crown St,,Vancouver,V6R 4K9,49.259023,-123.192584,604-222-0114,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Jules Quesnel ymca Kids Club<br>Licensed Group<br>604-222-0114<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
51,Licensed Group,Kerrisdale ymca Kids Club,5555 Carnarvon St,,Vancouver,V6N 1J2,49.235716,-123.174493,604-261-9611,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Kerrisdale ymca Kids Club<br>Licensed Group<br>604-261-9611<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
52,Licensed Group,Creative Childcare Centre,1891 Wellington Cres,,Richmond,V7B 1G6,49.191375,-123.149718,604-512-1318,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-02-02,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Creative Childcare Centre<br>Licensed Group<br>604-512-1318<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
53,Licensed Group,Mackenzie ymca Kids Club,960 39Th Ave E,,Vancouver,V5W 1K8,49.234683,-123.086308,604-321-4802,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Mackenzie ymca Kids Club<br>Licensed Group<br>604-321-4802<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
54,Licensed Group,Lord Roberts ymca Kids Club,1100 Bidwell St,,Vancouver,V6G 2K4,49.286765,-123.137923,778-960-6491,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Lord Roberts ymca Kids Club<br>Licensed Group<br>778-960-6491<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
55,Licensed Group,Anderson ymca Kids Club,9460 Alberta Rd,,Richmond,V6Y 1T6,49.165695,-123.119676,604-214-6629,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Anderson ymca Kids Club<br>Licensed Group<br>604-214-6629<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
56,Licensed Group,Pooh Corner Daycare Centre Ii,975 Lagoon Dr,,Vancouver,V6G 2S1,49.293589,-123.139299,604-684-9734,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-04,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Pooh Corner Daycare Centre Ii<br>Licensed Group<br>604-684-9734<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
57,Licensed Group,Malaspina Child Care Centre,900 Fifth St,,Nanaimo,V9R 5S5,49.15716,-123.966663,250-753-6931,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Malaspina Child Care Centre<br>Licensed Group<br>250-753-6931<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
58,Licensed Group,Malaspina Preschool,205 Howard Ave,,Nanaimo,V9R 3R3,49.165609,-123.956672,250-753-6931,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Malaspina Preschool<br>Licensed Group<br>250-753-6931<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
59,Licensed Group,Beaver Valley Afterschool Care,1867 Columbia Gardens Rd,,Fruitvale,V0G 1L0,49.111973,-117.545728,250-367-7887,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2026-02-01,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Beaver Valley Afterschool Care<br>Licensed Group<br>250-367-7887<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
60,Licensed Group,Brock Junction After School Program,4860 Main St,,Vancouver,V5V 3R8,49.241543,-123.10038,604-323-8370,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-16,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Brock Junction After School Program<br>Licensed Group<br>604-323-8370<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
61,Licensed Group,Calypso Montessori School Bc Ltd.,2474 Prince Edward St,,Vancouver,V5T 3M8,49.262773,-123.095934,604-266-4416,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2026-01-15,http://www.vch.ca/your_environment/facility_licensing/residential_care/inspection_reports/,N,Y,N,Calypso Montessori School Bc Ltd.<br>Licensed Group<br>604-266-4416<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
62,Licensed Group,South Park Family Out Of School Care,508 Douglas St,,Victoria,V8V 2P7,48.417712,-123.366291,250-361-5978,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-01,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,South Park Family Out Of School Care<br>Licensed Group<br>250-361-5978<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
63,Licensed Group,Tyke Town Early Learning,1448 5Th Ave,,Prince George,V2L 3L7,53.916107,-122.748834,250-899-4546,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-19,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N,Tyke Town Early Learning<br>Licensed Group<br>250-899-4546<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
64,Licensed Group,Quadra Child Care Centre,4315 6Th Ave W,,Vancouver,V6R 3Z4,49.26724,-123.204442,604-224-5911,,,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,N,Y,Y,N,N,N,N,2026-02-04,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Quadra Child Care Centre<br>Licensed Group<br>604-224-5911<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
65,Licensed Group,Campus Kids Daycare,11401 8 St,,Dawson Creek,V1G 4G2,55.746978,-120.224682,250-784-7523,,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,Y,Y,Y,N,Y,N,N,2026-01-11,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N,Campus Kids Daycare<br>Licensed Group<br>250-784-7523<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
66,Licensed Group,Sunflower Preschool,2260 Philip Ave,,North Vancouver,V7P 2W8,49.330602,-123.112718,604-985-9622,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-23,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Sunflower Preschool<br>Licensed Group<br>604-985-9622<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
67,Licensed Group,St. Christopher's Montessori School,2619 Currie Rd,,Victoria,V8S 3B9,48.422478,-123.304487,250-595-3213,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-02-03,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,St. Christopher's Montessori School<br>Licensed Group<br>250-595-3213<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
68,Licensed Group,Shaughnessy Point Grey Out Of School Care Centre,5300 Maple St,,Vancouver,V6M 3T6,49.237313,-123.151949,604-261-0515,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-02,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Shaughnessy Point Grey Out Of School Care Centre<br>Licensed Group<br>604-261-0515<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
69,Licensed Group,Pj Kids Club,1150 22Nd St,,West Vancouver,V7V 4C4,49.334635,-123.169496,604-926-5972,,,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,Included in fee,Include in fee,N,N,N,N,Y,Y,Y,N,N,N,N,2026-02-05,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y,Pj Kids Club<br>Licensed Group<br>604-926-5972<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
70,Licensed Group,Little Vine Learning Centre,1005 Kensington Ave,,Burnaby,V5B 4B8,49.274765,-122.970614,604-566-5887,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-13,http://www.healthspace.ca/fha/childcare,N,Y,N,Little Vine Learning Centre<br>Licensed Group<br>604-566-5887<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
